,name,0,1
101,オリエントコート,-3.3538376462688415,3.6127885204859282
102,ビッグ,4.303964791016989,4.393176943210604
103,ナショナルコート,-3.2633603551027868,3.536143697591187
104,ファミリータウン,-2.802101329820432,3.8466683578272765
105,ベルハイツ,-3.287951644015081,1.9600465559888645
106,リリーゼ,-1.781274418130736,-0.9466088418435916
107,レジェイド,-2.769595696922342,0.5463361856532192
108,レフィール,-1.2385402091641295,-0.8392822738920107
109,グリーンテラス,-3.039978066643631,3.776556126919203
110,ノーブル,-1.8458902425192454,2.791137314710948
111,ルネサンス,-0.7639082290156913,2.7772012002871316
112,パティオ,3.213731669994072,0.4124965237188968
113,グレース,3.6067752257388053,0.24363957163271116
114,サーパス,3.312393568209735,-11.578755451958038
115,イニシアイオ,-2.2985163494790517,-0.28136062753702135
